start time,end time,proportion loud labels,uid,duration
1368821399.0,1368823799.0,0.8676,u09,2400.0
1368827399.0,1368829799.0,0.8512753999135322,u09,2400.0
1368830399.0,1368832259.0,0.8354297693920335,u09,1860.0
1368832799.0,1368835199.0,0.8370082144401211,u09,2400.0
1368835226.0,1368837599.0,0.8682266009852216,u09,2373.0
1368837696.0,1368839526.0,0.75721027792344,u09,1830.0
1368839999.0,1368842399.0,0.670990056204064,u09,2400.0
1368842999.0,1368845016.0,0.8057828696126569,u09,2017.0
1368845399.0,1368847801.0,0.6813131313131313,u09,2402.0
1368850799.0,1368853199.0,0.6395294117647059,u09,2400.0
1368992261.0,1368994661.0,0.6231664137582196,u09,2400.0
1368995234.0,1368997054.0,0.7332630469161834,u09,1820.0
1368997661.0,1369000061.0,0.7696921231507396,u09,2400.0
1369000661.0,1369002480.0,0.7531645569620253,u09,1819.0
1369003061.0,1369005461.0,0.8447903156074362,u09,2400.0
1369006061.0,1369007960.0,0.6469058762350495,u09,1899.0
1369146714.0,1369148531.0,0.6561771561771561,u09,1817.0
1369156931.0,1369158747.0,0.6925619834710743,u09,1816.0
1369163509.0,1369166733.0,0.9807631661936298,u09,3224.0
1369256521.0,1369258331.0,0.69244497323022,u09,1810.0
1369258481.0,1369260410.0,0.7317608337904553,u09,1929.0
1369260731.0,1369262668.0,0.8925210500247647,u09,1937.0
1369262749.0,1369264557.0,0.8413915094339622,u09,1808.0
1369264881.0,1369266731.0,0.9626556016597511,u09,1850.0
1369857744.0,1369859667.0,0.8035279805352797,u09,1923.0
1369861772.0,1369863872.0,0.6845,u09,2100.0
1369863903.0,1369865954.0,0.8527449974345819,u09,2051.0
1369866273.0,1369868103.0,0.8548302872062663,u09,1830.0
1369868366.0,1369870167.0,0.7048481619605753,u09,1801.0
1369870467.0,1369872303.0,0.7739234449760766,u09,1836.0
1369878665.0,1369880484.0,0.8153392330383481,u09,1819.0
1369940681.0,1369942492.0,0.6805882352941177,u09,1811.0
1369942502.0,1369944307.0,0.603071470761961,u09,1805.0
1369944318.0,1369946126.0,0.7507365939893931,u09,1808.0
1369946136.0,1369947951.0,0.6738900634249472,u09,1815.0
1369950279.0,1369952381.0,0.7155457552370452,u09,2102.0
1369952679.0,1369954524.0,0.7576703068122725,u09,1845.0
1364416987.0,1364418809.0,0.8128693368351937,u53,1822.0
1364418869.0,1364420688.0,0.8203661327231121,u53,1819.0
1364420749.0,1364422551.0,0.8445154419595314,u53,1802.0
1364422611.0,1364424419.0,0.7653990358864489,u53,1808.0
1364424479.0,1364426335.0,0.6777719937532536,u53,1856.0
1364426395.0,1364428234.0,0.9754825247782994,u53,1839.0
1364428294.0,1364430102.0,0.8067978533094813,u53,1808.0
1364430162.0,1364432024.0,0.6593406593406593,u53,1862.0
1364475370.0,1364477215.0,0.6427783902976847,u53,1845.0
1364477275.0,1364479096.0,0.6414860681114551,u53,1821.0
1364505607.0,1364507435.0,0.6880313930673643,u53,1828.0
1364507495.0,1364509302.0,0.8455414012738853,u53,1807.0
1364509330.0,1364511171.0,0.9102697095435685,u53,1841.0
1364511231.0,1364513082.0,0.9367547952306895,u53,1851.0
1364513142.0,1364514996.0,0.8277661795407099,u53,1854.0
1364515056.0,1364516923.0,0.6752730883813307,u53,1867.0
1364516983.0,1364518807.0,0.802735402419779,u53,1824.0
1364830983.0,1364832784.0,0.8075451066156369,u53,1801.0
1364857574.0,1364859427.0,0.7930591259640103,u53,1853.0
1364859487.0,1364861349.0,0.8716486023958927,u53,1862.0
1364861410.0,1364863266.0,0.6696428571428572,u53,1856.0
1364926285.0,1364928106.0,0.7163712200208551,u53,1821.0
1364928166.0,1364929973.0,0.7708585247883918,u53,1807.0
1364937627.0,1364939435.0,0.6732824427480917,u53,1808.0
1365003957.0,1365005758.0,0.664223850766156,u53,1801.0
1365005816.0,1365007620.0,0.6447204968944099,u53,1804.0
1365007680.0,1365009511.0,0.75,u53,1831.0
1365023684.0,1365025522.0,0.7012987012987013,u53,1838.0
1365025582.0,1365027385.0,0.716735659373152,u53,1803.0
1365027416.0,1365029252.0,0.7066246056782335,u53,1836.0
1365029312.0,1365031118.0,0.7082890541976621,u53,1806.0
1365031178.0,1365032981.0,0.8658861096327835,u53,1803.0
1365033041.0,1365034877.0,0.84,u53,1836.0
1365034937.0,1365036745.0,0.7902180318208604,u53,1808.0
1365061366.0,1365063173.0,0.6904347826086956,u53,1807.0
1365063233.0,1365065089.0,0.8690744920993227,u53,1856.0
1365065149.0,1365066966.0,0.6695095948827292,u53,1817.0
1365070772.0,1365072619.0,0.8483116883116883,u53,1847.0
1365099006.0,1365100813.0,0.8101178101178101,u53,1807.0
1365102741.0,1365104584.0,0.9056703762586116,u53,1843.0
1365104644.0,1365106447.0,0.7564870259481038,u53,1803.0
1365110216.0,1365112063.0,0.7602308499475341,u53,1847.0
1365112123.0,1365113930.0,0.7002949852507374,u53,1807.0
1365181191.0,1365186876.0,0.9978280542986425,u53,5685.0
1365209739.0,1365211569.0,0.9077084425799685,u53,1830.0
1365296162.0,1365298002.0,0.8690546095126248,u53,1840.0
1365298146.0,1365300047.0,0.6548872180451129,u53,1901.0
1365333221.0,1365335055.0,0.63891577928364,u53,1834.0
1365369046.0,1365370905.0,0.6865008880994672,u53,1859.0
1365370965.0,1365372817.0,0.6284974093264248,u53,1852.0
1365384543.0,1365386345.0,0.6173421300659755,u53,1802.0
1365386409.0,1365388310.0,0.6426047450782433,u53,1901.0
1365458529.0,1365460497.0,0.6069553805774278,u53,1968.0
1365466693.0,1365468620.0,0.7703313253012049,u53,1927.0
1365600269.0,1365602183.0,0.7611374407582938,u53,1914.0
1365608426.0,1365610309.0,0.6875,u53,1883.0
1365716415.0,1365718231.0,0.6743970315398886,u53,1816.0
1365800255.0,1365802298.0,0.6206896551724138,u53,2043.0
1365853507.0,1365855505.0,0.7004608294930876,u53,1998.0
1365855831.0,1365857658.0,0.6985040276179517,u53,1827.0
1365857909.0,1365859874.0,0.6473118279569893,u53,1965.0
1365906240.0,1365908574.0,0.9648,u53,2334.0
1365941039.0,1365948554.0,0.9862828873397796,u53,7515.0
1365948755.0,1365950568.0,0.9295478443743428,u53,1813.0
1365950640.0,1365952477.0,0.7282415630550622,u53,1837.0
1366073040.0,1366075025.0,0.6177215189873417,u53,1985.0
1366308329.0,1366310193.0,0.8822776711452335,u53,1864.0
1366401254.0,1366403379.0,0.6129213483146068,u53,2125.0
1366555454.0,1366557495.0,0.8096425602660017,u53,2041.0
1366557780.0,1366559654.0,0.7986688851913477,u53,1874.0
1366559775.0,1366561824.0,0.772159090909091,u53,2049.0
1366562054.0,1366563866.0,0.6731328806983511,u53,1812.0
1366580941.0,1366582920.0,0.639225181598063,u53,1979.0
1366637069.0,1366639111.0,0.6143867924528301,u53,2042.0
1366659815.0,1366661654.0,0.8321392016376663,u53,1839.0
1366673654.0,1366675644.0,0.6511927788523533,u53,1990.0
1366825829.0,1366827872.0,0.6247848537005163,u53,2043.0
1366908624.0,1366910563.0,0.8147286821705426,u53,1939.0
1366913175.0,1366915176.0,0.7369530838165524,u53,2001.0
1366928817.0,1366930814.0,0.6403197158081706,u53,1997.0
1367005637.0,1367007590.0,0.7257142857142858,u53,1953.0
1367088854.0,1367090664.0,0.85625,u53,1810.0
1367090985.0,1367092949.0,0.6078536847767617,u53,1964.0
1367099085.0,1367100974.0,0.7451349654739485,u53,1889.0
1367101096.0,1367102924.0,0.6117578579743888,u53,1828.0
1367160259.0,1367162290.0,0.7412437455325233,u53,2031.0
1367175254.0,1367177602.0,0.6020362992474546,u53,2348.0
1367177654.0,1367180054.0,0.6310323762981063,u53,2400.0
1367180192.0,1367182026.0,0.6798245614035088,u53,1834.0
1367287176.0,1367289091.0,0.9461077844311377,u53,1915.0
1367289254.0,1367291086.0,0.726027397260274,u53,1832.0
1367356643.0,1367358460.0,0.7097170971709716,u53,1817.0
1367358854.0,1367360681.0,0.6007246376811595,u53,1827.0
1367419519.0,1367421389.0,0.7546125461254612,u53,1870.0
1367519010.0,1367521051.0,0.6486486486486487,u53,2041.0
1367521337.0,1367523663.0,0.8118279569892473,u53,2326.0
1367523948.0,1367526249.0,0.9027951606174385,u53,2301.0
1367526516.0,1367528354.0,0.640625,u53,1838.0
1367528769.0,1367530796.0,0.7119764878765613,u53,2027.0
1367550598.0,1367552403.0,0.9359296482412061,u53,1805.0
1367559180.0,1367561222.0,0.820859872611465,u53,2042.0
1367561398.0,1367563792.0,0.6798623063683304,u53,2394.0
1367564077.0,1367566198.0,0.7409184372858122,u53,2121.0
1367566390.0,1367568246.0,0.6655251141552512,u53,1856.0
1367568598.0,1367570427.0,0.8313953488372093,u53,1829.0
1367570712.0,1367572746.0,0.8260135135135135,u53,2034.0
1367573031.0,1367575073.0,0.6890595009596929,u53,2042.0
1367575358.0,1367577374.0,0.7242455775234131,u53,2016.0
1367604075.0,1367606117.0,0.6087420042643923,u53,2042.0
1367610781.0,1367612646.0,0.6391752577319587,u53,1865.0
1367612998.0,1367614812.0,0.7,u53,1814.0
1367615097.0,1367617139.0,0.6917562724014337,u53,2042.0
1367617424.0,1367619466.0,0.8583783783783784,u53,2042.0
1367678706.0,1367680595.0,0.6213523131672598,u53,1889.0
1367682875.0,1367684832.0,0.6237046632124352,u53,1957.0
1367702766.0,1367704654.0,0.7704609595484477,u53,1888.0
1367704670.0,1367706624.0,0.9551365409622887,u53,1954.0
1367706944.0,1367708986.0,0.9612817089452603,u53,2042.0
1367709016.0,1367710997.0,0.9968,u53,1981.0
1367711288.0,1367713089.0,0.8968058968058968,u53,1801.0
1367766846.0,1367768801.0,0.7864615384615384,u53,1955.0
1367769101.0,1367776751.0,0.9363354037267081,u53,7650.0
1367776973.0,1367779031.0,0.9797507788161994,u53,2058.0
1367944253.0,1367946187.0,0.9376163873370578,u53,1934.0
1367946337.0,1367948371.0,0.9739130434782609,u53,2034.0
1367948587.0,1367950414.0,0.7648,u53,1827.0
1367950699.0,1367987530.0,0.78125,u53,36831.0
1368034678.0,1368036679.0,0.9401197604790419,u53,2001.0
1368036730.0,1368038725.0,0.9145907473309609,u53,1995.0
1368047441.0,1368049464.0,0.6333780160857909,u53,2023.0
1368054696.0,1368057021.0,0.7215189873417722,u53,2325.0
1368134133.0,1368136003.0,0.6649563878912264,u53,1870.0
1368190935.0,1368192777.0,0.7365945437441204,u53,1842.0
1368193062.0,1368195104.0,0.6608,u53,2042.0
1368195130.0,1368197530.0,0.6255868544600939,u53,2400.0
1368197716.0,1368199566.0,0.6629766297662977,u53,1850.0
1368199930.0,1368201735.0,0.715929203539823,u53,1805.0
1368202001.0,1368204043.0,0.6128,u53,2042.0
1368209133.0,1368220134.0,0.8714786446838894,u53,11001.0
1368220321.0,1368222172.0,0.7679494543365881,u53,1851.0
1368226330.0,1368228164.0,0.6268545994065282,u53,1834.0
1368228449.0,1368230777.0,0.8257372654155496,u53,2328.0
1368251667.0,1368253490.0,0.6114982578397212,u53,1823.0
1368284705.0,1368286767.0,0.914844113541182,u53,2062.0
1368289315.0,1368291130.0,0.6775777414075286,u53,1815.0
1368291198.0,1368293237.0,0.7400881057268722,u53,2039.0
1368293513.0,1368295565.0,0.700193423597679,u53,2052.0
1368295850.0,1368297892.0,0.744578313253012,u53,2042.0
1368300462.0,1368302504.0,0.8501628664495113,u53,2042.0
1368305412.0,1368314894.0,0.7774669948534347,u53,9482.0
1368334330.0,1368336253.0,0.7048872180451128,u53,1923.0
1368336538.0,1368338553.0,0.6003898635477583,u53,2015.0
1368462730.0,1368464594.0,0.6129032258064516,u53,1864.0
1368663999.0,1368666095.0,0.6462860030318343,u53,2096.0
1368824147.0,1368826330.0,0.7798850574712644,u53,2183.0
1368826469.0,1368828306.0,0.8005198180636777,u53,1837.0
1369007030.0,1369009045.0,0.7057569296375267,u53,2015.0
1369017701.0,1369019588.0,0.7126582278481013,u53,1887.0
1369069988.0,1369072251.0,0.7866359447004608,u53,2263.0
1369079272.0,1369081217.0,0.7248504622077216,u53,1945.0
1369081502.0,1369083544.0,0.7618556701030927,u53,2042.0
1369259305.0,1369261623.0,0.7140513942044833,u53,2318.0
1369268714.0,1369448971.0,0.6563275434243176,u53,180257.0
1369499687.0,1369501657.0,0.641823056300268,u53,1970.0
1369570984.0,1369573026.0,0.7702227432590856,u53,2042.0
1369608571.0,1369610641.0,0.6038834951456311,u53,2070.0
1369610766.0,1369612683.0,0.6122071516646116,u53,1917.0
1369832004.0,1369833817.0,0.7258187357197259,u53,1813.0
1369859516.0,1369861333.0,0.6683673469387755,u53,1817.0
1369919957.0,1369921758.0,0.6259791122715405,u53,1801.0
1369921771.0,1369923577.0,0.6794354838709677,u53,1806.0
1364415281.0,1364417148.0,0.8524709302325582,u22,1867.0
1364417208.0,1364419064.0,0.8894348894348895,u22,1856.0
1364424761.0,1364426618.0,0.7820593809222994,u22,1857.0
1364426671.0,1364428486.0,0.6316067653276956,u22,1815.0
1364428546.0,1364430349.0,0.624113475177305,u22,1803.0
1364432276.0,1364434131.0,0.79182156133829,u22,1855.0
1364434191.0,1364435993.0,0.8298217179902755,u22,1802.0
1364574776.0,1364576578.0,0.8588399720475193,u22,1802.0
1364593628.0,1364595487.0,0.6840474961280331,u22,1859.0
1364927874.0,1364929820.0,0.9930348258706467,u22,1946.0
1365027192.0,1365029014.0,0.6354883081155434,u22,1822.0
1365030937.0,1365032744.0,0.6330724070450098,u22,1807.0
1365032804.0,1365034650.0,0.6442382057231245,u22,1846.0
1365079548.0,1365081396.0,0.665531914893617,u22,1848.0
1365090271.0,1365092082.0,0.6911392405063291,u22,1811.0
1365097809.0,1365099617.0,0.6508058326937836,u22,1808.0
1365102973.0,1365104782.0,0.7204545454545455,u22,1809.0
1365104842.0,1365106645.0,0.9461856889414547,u22,1803.0
1365111942.0,1365113750.0,0.7130550033134526,u22,1808.0
1365119581.0,1365121387.0,0.7159353348729792,u22,1806.0
1365186389.0,1365192190.0,0.9676787463271302,u22,5801.0
1365192420.0,1365194272.0,0.9747416762342136,u22,1852.0
1365194332.0,1365196190.0,0.8689931350114417,u22,1858.0
1365196250.0,1365198052.0,0.9781682641107561,u22,1802.0
1365198112.0,1365199980.0,0.9465844889573704,u22,1868.0
1365200024.0,1365201861.0,0.9755968169761273,u22,1837.0
1365201871.0,1365203672.0,0.9808204581779435,u22,1801.0
1365267336.0,1365269174.0,0.6083761939750183,u22,1838.0
1365283471.0,1365285279.0,0.94831013916501,u22,1808.0
1365285339.0,1365287142.0,0.983493077742279,u22,1803.0
1366211721.0,1366213522.0,0.728833629366489,u22,1801.0
1366228884.0,1366230701.0,0.8610013175230566,u22,1817.0
1366419496.0,1366421303.0,0.8720238095238095,u22,1807.0
1366421363.0,1366423217.0,0.735243553008596,u22,1854.0
1366424360.0,1366426166.0,0.7062245491564862,u22,1806.0
1366482893.0,1366484700.0,0.8017699115044248,u22,1807.0
1366484760.0,1366486596.0,0.7934842628382109,u22,1836.0
1366500293.0,1366502095.0,0.6469544648137198,u22,1802.0
1366504027.0,1366505834.0,0.8372641509433962,u22,1807.0
1366505894.0,1366507750.0,0.8324715615305067,u22,1856.0
1366507792.0,1366509607.0,0.7711267605633803,u22,1815.0
1366548876.0,1366550683.0,0.6144067796610169,u22,1807.0
1367794986.0,1367796918.0,0.6606683804627249,u22,1932.0
1367797203.0,1367799208.0,0.7636363636363637,u22,2005.0
1367799493.0,1367801372.0,0.6799999999999999,u22,1879.0
1367881702.0,1367883743.0,0.8882882882882883,u22,2041.0
1367884028.0,1367885858.0,0.8662674650698603,u22,1830.0
1367886037.0,1367888258.0,0.9261083743842364,u22,2221.0
1367888364.0,1367890182.0,0.928,u22,1818.0
1367890658.0,1367892667.0,0.6366279069767442,u22,2009.0
1368149692.0,1368151627.0,0.7370156636438582,u22,1935.0
1368151912.0,1368153760.0,0.7334754797441365,u22,1848.0
1368153988.0,1368156013.0,0.786527514231499,u22,2025.0
1368156160.0,1368158340.0,0.8065054211843202,u22,2180.0
1368158560.0,1368160907.0,0.618921308576481,u22,2347.0
1368160960.0,1368163068.0,0.7189141856392294,u22,2108.0
1368163360.0,1368165229.0,0.6560951437066402,u22,1869.0
1368165366.0,1368167280.0,0.6795841209829867,u22,1914.0
1368167565.0,1368169605.0,0.7773512476007678,u22,2040.0
1368169889.0,1368171760.0,0.6613372093023255,u22,1871.0
1368171932.0,1368173868.0,0.7202185792349727,u22,1936.0
1368173982.0,1368175806.0,0.8462532299741602,u22,1824.0
1368176560.0,1368178446.0,0.7363636363636363,u22,1886.0
1368192229.0,1368194036.0,0.9346289752650176,u22,1807.0
1368194560.0,1368196553.0,0.7045226130653266,u22,1993.0
1368196653.0,1368198595.0,0.771509167842031,u22,1942.0
1368198880.0,1368200928.0,0.8112,u22,2048.0
1368209315.0,1368211124.0,0.9090909090909091,u22,1809.0
1368211139.0,1368212949.0,0.9867256637168141,u22,1810.0
1368212961.0,1368214960.0,0.66015625,u22,1999.0
1368215024.0,1368217066.0,0.888,u22,2042.0
1368217351.0,1368219674.0,0.6861111111111111,u22,2323.0
1368225244.0,1368227563.0,0.9871741828713281,u22,2319.0
1368288160.0,1368290007.0,0.726027397260274,u22,1847.0
1368290239.0,1368292049.0,0.7145708582834331,u22,1810.0
1368292334.0,1368294160.0,0.612,u22,1826.0
1368294347.0,1368296560.0,0.762987012987013,u22,2213.0
1368296674.0,1368298488.0,0.7297297297297297,u22,1814.0
1368298960.0,1368300957.0,0.7175843694493783,u22,1997.0
1368301039.0,1368302999.0,0.61,u22,1960.0
1368316686.0,1368318595.0,0.6013133208255159,u22,1909.0
1368365993.0,1368368043.0,0.6715116279069768,u22,2050.0
1368621340.0,1368623158.0,1.0,u22,1818.0
1368651554.0,1368653410.0,0.6286080821039128,u22,1856.0
1368653488.0,1368655888.0,0.6883384932920537,u22,2400.0
1368656208.0,1368658288.0,0.7094320486815415,u22,2080.0
1368660463.0,1368662531.0,0.6100217864923747,u22,2068.0
1368662816.0,1368664845.0,0.8712186689714779,u22,2029.0
1368699090.0,1368700919.0,0.6223862238622386,u22,1829.0
1368701204.0,1368703246.0,0.6896,u22,2042.0
1368703531.0,1368705585.0,0.9417637271214643,u22,2054.0
1368904867.0,1368906909.0,0.8873002523128679,u22,2042.0
1369103017.0,1369105344.0,0.998389694041868,u22,2327.0
1369105629.0,1369107892.0,0.9968,u22,2263.0
1369107943.0,1369109766.0,1.0,u22,1823.0
1369231206.0,1369233130.0,0.6962699822380107,u22,1924.0
1369235854.0,1369237695.0,0.9972350230414746,u22,1841.0
1369341412.0,1369343381.0,0.8820116054158608,u22,1969.0
1369349776.0,1369351602.0,0.8082788671023965,u22,1826.0
1369352366.0,1369354204.0,0.9382151029748284,u22,1838.0
1369354978.0,1369356786.0,0.9465811965811965,u22,1808.0
1369357590.0,1369359426.0,0.965559655596556,u22,1836.0
1369360002.0,1369361868.0,0.9594813614262561,u22,1866.0
1369361977.0,1369363910.0,0.9950041631973355,u22,1933.0
1369364195.0,1369366002.0,0.9952,u22,1807.0
1369366201.0,1369368244.0,0.9970972423802612,u22,2043.0
1369368402.0,1369370591.0,0.9781144781144782,u22,2189.0
1369370802.0,1369373167.0,0.9899328859060402,u22,2365.0
1369373202.0,1369375602.0,0.9986666666666667,u22,2400.0
1369375779.0,1369377606.0,1.0,u22,1827.0
1369378002.0,1369380079.0,0.9971777986829727,u22,2077.0
1369380186.0,1369382121.0,0.9435483870967742,u22,1935.0
1369382406.0,1369384449.0,0.8768656716417911,u22,2043.0
1369384734.0,1369386730.0,0.87,u22,1996.0
1369387015.0,1369389060.0,0.8507992895204263,u22,2045.0
1369389345.0,1369391202.0,0.89,u22,1857.0
1369391387.0,1369393206.0,0.9596879063719116,u22,1819.0
1369393307.0,1369395140.0,0.94874715261959,u22,1833.0
1369435438.0,1369437445.0,0.6335356600910471,u22,2007.0
1369917955.0,1369919793.0,0.6181172291296626,u22,1838.0
1369922406.0,1369924319.0,0.8500881834215168,u22,1913.0
1369924604.0,1369926445.0,0.9935897435897436,u22,1841.0
1369926618.0,1369928660.0,0.9952,u22,2042.0
1369928845.0,1369930992.0,0.9433198380566802,u22,2147.0
1369931245.0,1369933604.0,0.7361111111111112,u22,2359.0
1369936216.0,1369938066.0,0.6106194690265487,u22,1850.0
1369938151.0,1369939956.0,0.7579666160849772,u22,1805.0
1369943398.0,1369945212.0,0.6644823066841415,u22,1814.0
1369968837.0,1369970701.0,0.8995708154506438,u22,1864.0
1369970875.0,1369972870.0,1.0,u22,1995.0
1369973155.0,1369974972.0,0.9945255474452555,u22,1817.0
1369975258.0,1369977214.0,0.9976689976689976,u22,1956.0
1369977282.0,1369979324.0,0.9974768713204374,u22,2042.0
1369979609.0,1369981519.0,0.9819219790675547,u22,1910.0
1369981804.0,1369984119.0,0.983744732089103,u22,2315.0
1369984414.0,1369986755.0,0.9668508287292817,u22,2341.0
1369986814.0,1369989214.0,0.9293739967897271,u22,2400.0
1369989340.0,1369991152.0,0.9452332657200812,u22,1812.0
1369991614.0,1369993663.0,0.9544592030360531,u22,2049.0
1369993806.0,1369995713.0,0.9077868852459017,u22,1907.0
1369995998.0,1369998040.0,0.9176954732510288,u22,2042.0
1369998325.0,1370000368.0,0.9718004338394794,u22,2043.0
1370000653.0,1370002649.0,0.9514563106796117,u22,1996.0
1370002934.0,1370004814.0,0.9212253829321663,u22,1880.0
1370004949.0,1370006992.0,0.9512195121951219,u22,2043.0
1370007214.0,1370010057.0,1.0,u22,2843.0
1370010568.0,1370012408.0,0.832272990167727,u22,1840.0
1370021713.0,1370023516.0,0.7679856115107914,u22,1803.0
1370023536.0,1370025342.0,0.9107551487414187,u22,1806.0
1370025359.0,1370027160.0,0.918,u22,1801.0
1370027181.0,1370028982.0,0.8536036036036037,u22,1801.0
1370033770.0,1370035576.0,0.8567961165048543,u22,1806.0
1370035596.0,1370037415.0,0.9793233082706767,u22,1819.0
1370037435.0,1370043720.0,0.9820143884892086,u22,6285.0
1364763921.0,1364765963.0,0.7428078250863062,u14,2042.0
1364766248.0,1364768208.0,0.7186562687462508,u14,1960.0
1364768347.0,1364770232.0,0.6201463140123804,u14,1885.0
1364922386.0,1364924320.0,0.7707317073170732,u14,1934.0
1366405053.0,1366406941.0,1.0,u14,1888.0
1366407167.0,1366409159.0,0.9961935834692768,u14,1992.0
1368308034.0,1368309843.0,0.9735099337748344,u14,1809.0
1368309858.0,1368311665.0,1.0,u14,1807.0
1368311681.0,1368313489.0,0.9758397171479081,u14,1808.0
1368313504.0,1368315312.0,0.9973474801061007,u14,1808.0
1365375482.0,1365378652.0,0.6417445482866044,u25,3170.0
1365464467.0,1365466428.0,0.630095923261391,u25,1961.0
1366499210.0,1366501713.0,0.82170245398773,u25,2503.0
1366587427.0,1366589313.0,0.7446592065106816,u25,1886.0
1366720434.0,1366723774.0,0.9280072904009721,u25,3340.0
1366726419.0,1366728458.0,0.9088594704684317,u25,2039.0
1366728775.0,1366730754.0,0.8845780795344326,u25,1979.0
1368639096.0,1368641037.0,0.9919799498746867,u25,1941.0
1368641322.0,1368643272.0,0.9761388286334056,u25,1950.0
1368643365.0,1368645406.0,0.7087378640776699,u25,2041.0
1368645672.0,1368647733.0,0.6653498871331829,u25,2061.0
1368648018.0,1368650060.0,0.8023012552301255,u25,2042.0
1368655853.0,1368657672.0,0.7046413502109705,u25,1819.0
1364495525.0,1364497328.0,0.8378378378378378,u32,1803.0
1364569743.0,1364571584.0,0.8479704797047971,u32,1841.0
1364581228.0,1364583628.0,0.7325761486835312,u32,2400.0
1364584266.0,1364586104.0,0.6143006263048016,u32,1838.0
1364766215.0,1364768432.0,0.6598202824133504,u32,2217.0
1364839821.0,1364841633.0,0.6811440677966102,u32,1812.0
1364841733.0,1364843566.0,0.6907514450867052,u32,1833.0
1364843626.0,1364845469.0,0.6318522792844778,u32,1843.0
1364847571.0,1364849378.0,0.6562731997030438,u32,1807.0
1364849438.0,1364851315.0,0.7120051085568326,u32,1877.0
1364851375.0,1364853210.0,0.6338028169014085,u32,1835.0
1364853270.0,1364855072.0,0.7300319488817891,u32,1802.0
1364855132.0,1364856938.0,0.7316017316017316,u32,1806.0
1365068433.0,1365070833.0,0.6172713336739908,u32,2400.0
1365073233.0,1365075203.0,0.6043346774193548,u32,1970.0
1365107230.0,1365109233.0,0.7632965979875419,u32,2003.0
1365118774.0,1365121156.0,0.6305792972459638,u32,2382.0
1365175233.0,1365177213.0,0.6463314097279472,u32,1980.0
1365177314.0,1365179233.0,0.6524064171122994,u32,1919.0
1365338581.0,1365340396.0,0.8624277456647399,u32,1815.0
1365340833.0,1365342904.0,0.7375634517766497,u32,2071.0
1365343188.0,1365345184.0,0.9149038461538461,u32,1996.0
1365345469.0,1365347464.0,0.73047563123899,u32,1995.0
1365347749.0,1365349791.0,0.9290413533834586,u32,2042.0
1365350076.0,1365352080.0,0.9615384615384616,u32,2004.0
1365352365.0,1365354392.0,0.915576694411415,u32,2027.0
1365374433.0,1365376547.0,0.8199233716475096,u32,2114.0
1365438950.0,1365441562.0,0.6199198626216371,u32,2612.0
1365446433.0,1365448453.0,0.6779911373707533,u32,2020.0
1365541410.0,1365543288.0,0.6524773203070482,u32,1878.0
1365548227.0,1365550236.0,0.81537565521258,u32,2009.0
1365550521.0,1365552544.0,0.7992643194955333,u32,2023.0
1365552829.0,1365555157.0,0.6474605206999573,u32,2328.0
1365606210.0,1365608068.0,0.6595289079229122,u32,1858.0
1365615344.0,1365617641.0,0.7046580773042617,u32,2297.0
1365617926.0,1365620207.0,0.7304123711340207,u32,2281.0
1365719565.0,1365721900.0,0.7676812891674127,u32,2335.0
1365722185.0,1365724483.0,0.7775441547518923,u32,2298.0
1365724768.0,1365726936.0,0.6301303718010622,u32,2168.0
1365814021.0,1365815843.0,0.6534190531852717,u32,1822.0
1366459795.0,1366461859.0,0.6504188880426505,u32,2064.0
1366469142.0,1366471406.0,0.8231545406266596,u32,2264.0
1366471421.0,1366473246.0,0.9628339140534262,u32,1825.0
1366473942.0,1366475744.0,0.7314930991217063,u32,1802.0
1366475845.0,1366477795.0,0.9099730458221025,u32,1950.0
1366483602.0,1366485635.0,0.9530065689742294,u32,2033.0
1366493316.0,1366495223.0,0.8455056179775281,u32,1907.0
1366495508.0,1366497523.0,0.810952380952381,u32,2015.0
1366497808.0,1366500135.0,0.8065979381443299,u32,2327.0
1366500342.0,1366502717.0,0.7770004372540447,u32,2375.0
1366545266.0,1366547142.0,0.7887205387205387,u32,1876.0
1366547308.0,1366549303.0,0.6022651565622918,u32,1995.0
1366554195.0,1366556135.0,0.6312272174969623,u32,1940.0
1366562995.0,1366564853.0,0.6465014577259476,u32,1858.0
1366570887.0,1366572929.0,0.6210775606867969,u32,2042.0
1366573214.0,1366575220.0,0.6902423051735429,u32,2006.0
1366575505.0,1366577395.0,0.6048755713560183,u32,1890.0
1366648368.0,1366650169.0,0.8200118413262285,u32,1801.0
1366650189.0,1366652008.0,0.8127637130801688,u32,1819.0
1366652028.0,1366653906.0,0.8646426312460468,u32,1878.0
1366713300.0,1366715142.0,0.6676860346585117,u32,1842.0
1366797761.0,1366799781.0,0.6571815718157181,u32,2020.0
1366811862.0,1366815532.0,0.7879930394431555,u32,3670.0
1366822315.0,1366824195.0,0.8117249154453213,u32,1880.0
1366824340.0,1366826382.0,0.9,u32,2042.0
1366826595.0,1366828539.0,0.8871057000553404,u32,1944.0
1366926045.0,1366927993.0,0.6923076923076923,u32,1948.0
1366928278.0,1366930285.0,0.8556111508220157,u32,2007.0
1366930570.0,1366932612.0,0.6575342465753424,u32,2042.0
1366983928.0,1366985836.0,0.856766719325961,u32,1908.0
1366985972.0,1366987781.0,0.8029411764705883,u32,1809.0
1367015887.0,1367017705.0,0.6178010471204188,u32,1818.0
