day indoor mobility,day,uid
0.067833511,107,u31
0.043956044,108,u31
0.039906769,109,u31
0.009367776,110,u31
0.138034759,111,u31
0.177065838,112,u31
0.000732518,114,u31
0.145057049,115,u31
0.008555654,116,u31
0.003408557,118,u31
0.076587352,119,u31
0.064213149,120,u31
0.055446982,121,u31
0.053186504,122,u31
0.004432173,123,u31
7.18E-05,124,u31
0.010502966,125,u31
0.043196044,126,u31
0.188768756,127,u31
0.228764875,128,u31
0.189614007,129,u31
0.264412382,130,u31
0.031721571,131,u31
0.052578558,132,u31
0.272437212,133,u31
0.060857643,134,u31
0.04914053,135,u31
0.150256208,136,u31
0,137,u31
0.045593434,138,u31
0.10540776,139,u31
0.274722276,140,u31
0.114601841,141,u31
0.096767509,142,u31
0.108846732,143,u31
0.212311773,145,u31
0.078545656,146,u31
0.145671061,147,u31
0.394724718,148,u31
